,category,word,segmentation,prediction,distance,overlaps,f1v2_tp,f1v2_fp,f1v2_fn,f1v3_tp,f1v3_fp,f1v3_fn,f1v2_score,f1v3_score,abs_diff,diff
2958,__010,hypoestrogenic,hypo|estrus|gen|ic,h|yp|oes|tro|genic,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2959,__010,hypoexcitability,hypo|excite|ability,h|yp|oe|x|cit|ability,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2960,__010,hypoinnervation,hypo|in|nerve|ate|ion,h|yp|oin|ner|vation,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2961,__010,hypointensity,hypo|intense|ity,h|yp|oint|ens|ity,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2962,__010,hypolipemic,hypo|lipo|emia|ic,h|yp|oli|pe|mic,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2963,__010,hypomasculinity,hypo|masculine|ity,h|yp|oma|scu|lini|ty,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2964,__010,hyponymically,hypo|onym|ic|ally,h|yp|ony|mic|ally,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2965,__010,hypophosphatemia,hypo|phosphate|emia,h|yp|op|hos|phate|mia,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2966,__010,hypophosphorous,hypo|phosphorus|ous,h|yp|op|hos|ph|orous,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2967,__010,hypoplasic,hypo|plasia|ic,h|yp|op|las|ic,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2968,__010,hyporesponsiveness,hypo|response|ive|ness,h|yp|ores|pon|sive|ness,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2969,__010,hyposplenism,hypo|spleno|ism,h|yp|os|ple|nism,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2970,__010,hypothecatable,hypothecate|able,h|yp|oth|eca|table,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2971,__010,hypothecator,hypothecate|or,h|yp|oth|eca|tor,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2972,__010,hypotrabeculation,hypo|trabecula|ation,h|yp|ot|ra|be|cula|tion,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2973,__010,hypotriglyceridemia,hypo|tri|glycerine|ide|emia,h|yp|ot|ri|gly|cer|ide|mia,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2974,__010,hypovirilization,hypo|virile|ization,h|yp|ov|iri|lization,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2975,__010,hypoxic,hypo|oxygen|ia|ic,h|yp|ox|ic,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2976,__010,hysterectomize,hystero|ectomy|ize,h|yst|ere|ct|omi|ze,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2977,__010,hysteretically,hysteresis|ic|ally,h|yst|ere|tically,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2978,__010,hysteritis,hystero|itis,h|yst|eri|tis,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2979,__010,hysterographic,hystero|graphy|ic,h|yst|ero|graphic,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2980,__010,hysterophytal,hystero|phyte|al,h|yst|ero|phy|tal,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2981,__010,iamatological,iamatology|ical,ia|mat|ological,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2982,__010,iatromathematical,iatro|mathematics|al,ia|trom|ath|ema|tical,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2983,__010,ichnotaxonomical,ichno|taxo|nomy|ical,ich|not|ax|ono|mic|al,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2984,__010,ichorhaemia,haemo|ichor|ia,ich|or|hae|mia,10,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2985,__010,ichthyoarchaeological,ichthyo|archaeo|logy|ical,ich|thy|oa|rch|ae|ological,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2986,__010,ichthyologically,ichthyo|logy|ic|al|ly,ich|thy|ological|ly,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2987,__010,icinglike,ice|ing|like,ic|ing|like,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2988,__010,iconolatrous,icono|latry|ous,icon|ola|tro|us,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2989,__010,iconologist,iconology|ist,icon|ologist,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2990,__010,ictally,ictus|al|ly,ict|ally,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2991,__010,icteremia,icterus|emia,ict|ere|mia,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2992,__010,idealistically,idea|al|ist|ic|ally,ideal|istic|ally,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2993,__010,ideophonic,ideophone|ic,id|eo|phonic,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2994,__010,idiobiological,idio|biology|ical,id|io|bio|logical,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2995,__010,idioglossic,idio|glossia|ic,id|io|gl|oss|ic,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2996,__010,idiomuscular,idio|musculous|ar,id|iom|us|cular,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2997,__010,idiosyncratically,idio|syn|crasy|ic|ally,id|ios|yn|cratic|ally,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2998,__010,idolatrous,idolater|y|ous,idol|at|rous,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
2999,__010,ignorant,ignore|ant,ignorant,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3000,__010,ileally,ileum|al|ly,ile|ally,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3001,__010,ileitis,ileum|itis,ile|itis,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3002,__010,ileostomy,ileum|stomy,ile|ost|omy,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3003,__010,illegitimatize,in|legitimate|ize,ill|eg|iti|mat|ize,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3004,__010,illuminatingly,illuminate|ing|ly,illuminating|ly,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3005,__010,illuminative,illuminate|ive,ill|umi|nat|ive,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3006,__010,imaginariness,imagine|ary|ness,im|agi|nar|iness,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3007,__010,imaginative,imagine|ation|ive,imaginative,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3008,__010,imaginify,imagine|ify,im|agi|ni|fy,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3009,__010,imbuer,imbue|er,im|bu|er,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3010,__010,imidazolium,imidazole|ium,im|ida|zo|lium,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3011,__010,imitatee,imitate|ee,im|itate|e,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3012,__010,immeasurable,in|measure|able,im|me|asurable,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3013,__010,immediacy,im|mediate|cy,im|media|cy,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3014,__010,immersivity,immerse|ive|ity,im|mers|ivity,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3015,__010,immiscibly,im|miscible|ly,im|mis|ci|bly,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3016,__010,immolatory,immolate|ory,im|mo|lat|ory,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3017,__010,immunisable,immune|ise|able,im|mun|isa|ble,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3018,__010,immunisation,immune|ise|ation,im|mun|isation,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3019,__010,immunizable,immune|ize|able,im|mun|iza|ble,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3020,__010,immunoactivator,immuno|act|ive|ate|or,im|mun|oa|ct|iva|tor,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3021,__010,immunochromatographical,immuno|chromato|graph|y|ical,im|mun|och|rom|ato|graphic|al,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3022,__010,immunocytologically,immuno|cyto|logy|ical|ly,im|mun|oc|yt|ological|ly,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3023,__010,immunodeficiency,immuno|deficit|ency,im|mun|ode|fi|ciency,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3024,__010,immunodegradation,immuno|degrade|ation,im|mun|ode|grad|ation,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3025,__010,immunodomination,immuno|dominate|ion,im|mun|od|omi|nation,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3026,__010,immunoepidemiological,immuno|epidemiology|ical,im|mun|oe|pid|emi|ological,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3027,__010,immunohistofluorescence,immuno|histo|fluor|esce|ence,im|mun|oh|isto|fl|uo|res|cence,10,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3028,__010,immunoincubation,immuno|incubate|ion,im|mun|oin|cu|bation,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3029,__010,immunoinformatics,immuno|in|form|ation|ics,im|mun|oin|form|atics,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3030,__010,immunoisolation,immuno|isolate|ion,im|mun|ois|ola|tion,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3031,__010,immunomodulation,immuno|module|ate|ion,im|mun|omo|du|lation,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3032,__010,immunopurify,immuno|pure|ify,im|mun|op|uri|fy,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3033,__010,immunoselective,immuno|select|ion|ive,im|mun|ose|le|ctive,10,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3034,__010,immunosensitisation,immuno|sensitive|ise|ation,im|mun|ose|ns|itis|ation,10,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3035,__010,immunosensor,immuno|sense|or,im|mun|ose|nsor,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3036,__010,immunotherapeutically,immuno|therapy|ic|ally,im|mun|oth|era|pe|uti|cal|ly,11,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3037,__010,immunovaccinology,immuno|vaccine|ology,im|mun|ova|cci|nology,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3038,__010,impecuniosity,in|pecunious|ity,imp|ec|uni|osity,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3039,__010,impeder,impede|er,imp|ede|r,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3040,__010,imperial,imperium|al,imperial,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3041,__010,imperialistic,imperium|al|ist|ic,imperial|istic,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3042,__010,imperishably,in|perish|able|ly,imp|eri|sha|bly,9,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3043,__010,impersonation,impersonal|ate|ion,imp|erson|ation,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3044,__010,imperturbably,imperturbable|ly,imp|ert|ur|ba|bly,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3045,__010,impictured,in|picture|ed,imp|ic|ture|d,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3046,__010,impinger,impinge|er,imp|inger,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3047,__010,implikar,implicate|ar,imp|lika|r,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3048,__010,imploder,implode|er,imp|lo|der,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3049,__010,implorest,implore|est,imp|lore|st,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3050,__010,impoliticly,im|polite|ic|ly,imp|oli|tic|ly,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3051,__010,importunately,importune|ate|ly,import|una|tel|y,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3052,__010,imposingly,impose|ing|ly,imposing|ly,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3053,__010,impossibly,im|possible|ly,imp|oss|ibly,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3054,__010,impostress,impostor|ess,imp|ost|ress,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3055,__010,imprecator,imprecate|or,imp|re|cat|or,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3056,__010,improvably,in|prove|able|ly,imp|rov|ably,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3057,__010,improver,improve|er,improve|r,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3058,__010,impulsive,impulse|ive,imp|ulsive,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3059,__010,inaccuracy,in|accurate|cy,ina|cc|ura|cy,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3060,__010,inactivate,in|act|ive|ate,ina|ct|ivate,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3061,__010,inactivator,in|act|ive|ate|or,ina|ct|iva|tor,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3062,__010,inactivity,in|act|ive|ity,ina|ct|ivity,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3063,__010,inactose,in|act|ive|ose,ina|ct|ose,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3064,__010,inadequacy,in|adequate|cy,ina|de|qua|cy,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3065,__010,inadmissibly,in|admissible|ly,ina|dm|iss|ibly,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3066,__010,inadvisability,in|advise|able|ity,ina|d|vis|ability,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3067,__010,inanition,inane|ition,ina|ni|tion,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3068,__010,inauspiciousness,in|auspice|ious|ness,ina|us|pic|ious|ness,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3069,__010,incalculably,in|calculus|ate|able|ly,inca|lc|ula|bly,12,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3070,__010,incandescence,incandesce|ence,inca|nde|sc|ence,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3071,__010,incensor,in|cense|or,inc|ens|or,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3072,__010,incensy,in|cense|y,inc|ens|y,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3073,__010,incidency,incident|ency,inc|ide|ncy,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3074,__010,incisional,incise|ion|al,inc|ision|al,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3075,__010,inclinableness,incline|able|ness,inc|lina|ble|ness,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3076,__010,includible,include|ible,inc|lu|di|ble,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3077,__010,incommunicableness,in|communicate|able|ness,inc|om|mun|ica|ble|ness,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3078,__010,incommunicative,in|communicate|ive,inc|om|mun|icative,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3079,__010,incommunicatively,in|communicate|ive|ly,inc|om|mun|icative|ly,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3080,__010,inconclusively,in|conclude|ive|ly,inc|on|clusive|ly,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3081,__010,inconducive,in|conduce|ive,inc|ond|uc|ive,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3082,__010,incongruence,in|congruent|ence,inc|ong|ru|ence,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3083,__010,inconsumably,in|consume|able|ly,inc|ons|uma|bly,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3084,__010,incubative,incubate|ive,inc|uba|tive,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3085,__010,incudotympanic,incudo|tympanum|ic,inc|ud|ot|ym|pani|c,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3086,__010,inculcation,inculcate|ion,inc|ul|cation,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3087,__010,incultivation,in|cultivate|ion,inc|ult|ivation,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3088,__010,incurability,in|cure|able|ity,inc|ura|bility,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3089,__010,indagative,indagate|ive,ind|aga|tive,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3090,__010,indanone,indane|one,ind|ano|ne,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3091,__010,indefatigably,indefatigable|ly,ind|ef|ati|ga|bly,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3092,__010,indefectibly,in|defect|ible|ly,ind|efe|ct|ibly,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3093,__010,indeficiency,in|deficit|ency,ind|ef|ici|ency,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3094,__010,indemnification,indemn|ify|ification,ind|em|ni|fication,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3095,__010,indenturee,indenture|ee,ind|ent|ure|e,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3096,__010,indescribable,in|describe|able,ind|es|cr|iba|ble,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3097,__010,indicatively,indicate|ive|ly,indicative|ly,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3098,__010,indicatory,indicate|ory,indicator|y,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3099,__010,indigoid,indigo|oid,indigo|id,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3100,__010,indin,indigo|in,ind|in,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3101,__010,indinavir,indane|yl|navir,ind|ina|vir,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3102,__010,indisputableness,in|dispute|able|ness,ind|is|put|able|ness,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3103,__010,indocility,indocile|ity,indo|ci|lity,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3104,__010,indoctrinate,in|doctrine|ate,indo|ct|rina|te,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3105,__010,indolate,indole|ate,indo|late,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3106,__010,indulger,indulge|er,ind|ul|ger,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3107,__010,ineffably,ineffable|ly,in|ef|fa|bly,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3108,__010,inerrancy,in|err|ant|cy,in|er|ran|cy,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3109,__010,inevasive,in|evade|ive,in|eva|sive,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3110,__010,inexorably,inexorable|ly,in|ex|ora|bly,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3111,__010,inexpiably,in|expiate|able|ly,in|ex|pia|bly,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3112,__010,inexplorable,in|explore|able,in|ex|pl|ora|ble,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3113,__010,inexpungible,in|expunge|ible,in|ex|pu|ng|ible,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3114,__010,inferrable,infer|able,in|fer|rable,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3115,__010,infinity,in|finite|y,infinity,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3116,__010,inflameth,in|flame|eth,in|fl|ame|th,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3117,__010,inflammasomal,inflammation|ory|some|al,in|fl|am|mas|oma|l,14,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3118,__010,inflatability,inflate|ability,in|fl|ata|bility,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3119,__010,inflationproof,inflate|ion|proof,inflation|proof,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3120,__010,informatics,in|form|ation|ics,inform|atics,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3121,__010,informativity,in|form|ative|ity,inform|ati|vity,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3122,__010,infrarostral,infra|rostrum|al,in|fra|ros|tral,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3123,__010,infrasternal,infra|sternum|al,in|fra|ster|nal,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3124,__010,infrastructuralist,infra|structure|al|ist,in|fra|st|ru|ct|ural|ist,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3125,__010,infratidal,infra|tide|al,in|fra|ti|dal,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3126,__010,infraumbilically,infra|umbilicus|al|ly,in|fra|umb|ili|cal|ly,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3127,__010,infrequency,in|frequent|cy,in|fr|e|que|ncy,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3128,__010,infusional,infuse|ion|al,in|fusion|al,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3129,__010,infusoriform,infusoria|form,in|fus|ori|form,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3130,__010,ingratiatingly,ingratiate|ing|ly,ing|rat|iating|ly,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3131,__010,inguinoscrotal,inguino|scrotum|al,ing|uin|os|cr|ota|l,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3132,__010,inhabitress,inhabit|or|ess,inhabit|ress,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3133,__010,inhumation,inhume|ation,in|hum|ation,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3134,__010,inial,inion|al,in|ial,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3135,__010,inimitably,in|imitate|able|ly,in|imi|ta|bly,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3136,__010,iniquitousness,iniquity|ous|ness,in|iq|uit|ous|ness,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3137,__010,initialisation,initial|ise|ation,initial|isation,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3138,__010,initialization,initial|ize|ation,initial|ization,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3139,__010,initiator,initiate|or,in|itia|tor,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3140,__010,innatism,innate|ism,inn|ati|sm,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3141,__010,inobservation,in|observe|ation,in|ob|ser|vation,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3142,__010,inofficiously,in|office|ious|ly,in|off|icio|usly,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3143,__010,inofficiousness,in|office|ious|ness,in|off|icio|us|ness,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3144,__010,inorganity,in|organ|ic|ity,in|org|ani|ty,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3145,__010,inosinome,inosine|ome,in|osi|no|me,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3146,__010,inquisitorialism,inquire|ition|or|ial|ism,in|qui|sitor|ial|ism,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3147,__010,insatiably,insatiate|able|ly,ins|ati|ably,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3148,__010,inscrutably,in|scrutable|ly,ins|cr|uta|bly,7,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3149,__010,insectologist,insect|ology|ist,insect|ologist,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3150,__010,insemination,inseminate|ion,ins|emi|nation,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3151,__010,insinuatively,insinuate|ive|ly,ins|in|ua|tively,6,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3152,__010,insinuativeness,insinuate|ive|ness,ins|in|ua|tive|ness,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3153,__010,insolvably,in|solve|able|ly,ins|ol|va|bly,8,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3154,__010,insolvent,in|solve|ent,ins|ol|vent,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3155,__010,insomniac,insomnia|ac,ins|om|nia|c,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3156,__010,inspirative,inspire|ative,ins|pi|rative,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3157,__010,instantizer,instant|ize|er,instant|izer,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3158,__010,instinctivity,instinct|ive|ity,instinct|ivity,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3159,__010,institutionality,institute|ion|al|ity,institutional|ity,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3160,__010,institutionalizer,institute|ion|al|ize|er,institutional|izer,5,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3161,__010,institutionally,institute|ion|al|ly,institutional|ly,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3162,__010,institutive,institute|ive,institut|ive,1,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3163,__010,instrumentalizer,instrument|al|ize|er,instrumental|izer,3,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3164,__010,insulative,insulate|ive,ins|ula|tive,4,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3165,__010,insulinopathy,insulin|pathy,insulin|opa|thy,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
3166,__010,insulinostatic,insulin|static,insulin|osta|tic,2,-1,0,0,0,0,0,0,0.0,0.0,0.0,overlaps
