,category,word,segmentation,prediction,distance,overlaps,f1v2_tp,f1v2_fp,f1v2_fn,f1v3_tp,f1v3_fp,f1v3_fn,diff
825,__001,ponyfoot,pony @@foot,pony @@foot,0,2,2,0,0,1,0,0,diff_tp
826,__001,poo-poo,poo @@poo,po @@o - po @@o,4,0,0,5,2,1,3,0,diff_tp
827,__001,poo-poo,poo @@poo,po @@o - po @@o,4,0,0,5,2,1,3,0,diff_fp
828,__001,poo-poo,poo @@poo,po @@o - po @@o,4,0,0,5,2,1,3,0,diff_fn
829,__001,postback,post @@back,post @@back,0,2,2,0,0,1,0,0,diff_tp
830,__001,postwoman,post @@woman,post @@woman,0,2,2,0,0,1,0,0,diff_tp
831,__001,potale,pot @@ale,pot @@ale,0,2,2,0,0,1,0,0,diff_tp
832,__001,pothole,pot @@hole,pot @@hole,0,2,2,0,0,1,0,0,diff_tp
833,__001,powerband,power @@band,power @@band,0,2,2,0,0,1,0,0,diff_tp
834,__001,prickface,prick @@face,prick @@face,0,2,2,0,0,1,0,0,diff_tp
835,__001,printout,print @@out,print @@out,0,2,2,0,0,1,0,0,diff_tp
836,__001,prozine,pro @@zine,pro @@zine,0,2,2,0,0,1,0,0,diff_tp
837,__001,puffball,puff @@ball,puff @@ball,0,2,2,0,0,1,0,0,diff_tp
838,__001,punchbag,punch @@bag,punch @@bag,0,2,2,0,0,1,0,0,diff_tp
839,__001,pushcard,push @@card,push @@card,0,2,2,0,0,1,0,0,diff_tp
840,__001,pushout,push @@out,push @@out,0,2,2,0,0,1,0,0,diff_tp
841,__001,qawwali-like,qawwali @@like,q @@aw @@wal @@i - like,5,1,0,6,2,1,4,0,diff_tp
842,__001,qawwali-like,qawwali @@like,q @@aw @@wal @@i - like,5,1,0,6,2,1,4,0,diff_fp
843,__001,qawwali-like,qawwali @@like,q @@aw @@wal @@i - like,5,1,0,6,2,1,4,0,diff_fn
844,__001,quadragesimo-octavo,quadragesimo @@octavo,quad @@rage @@si @@mo - oct @@av @@o,7,0,0,8,2,1,6,0,diff_tp
845,__001,quadragesimo-octavo,quadragesimo @@octavo,quad @@rage @@si @@mo - oct @@av @@o,7,0,0,8,2,1,6,0,diff_fp
846,__001,quadragesimo-octavo,quadragesimo @@octavo,quad @@rage @@si @@mo - oct @@av @@o,7,0,0,8,2,1,6,0,diff_fn
847,__001,quarterpace,quarter @@pace,quarter @@pace,0,2,2,0,0,1,0,0,diff_tp
848,__001,quickscope,quick @@scope,quick @@scope,0,2,2,0,0,1,0,0,diff_tp
849,__001,rabbitbrush,rabbit @@brush,rabbit @@brush,0,2,2,0,0,1,0,0,diff_tp
850,__001,racemate,race @@mate,race @@mate,0,2,2,0,0,1,0,0,diff_tp
851,__001,rah-rah,rah @@rah,ra @@h - ra @@h,4,0,0,5,2,1,3,0,diff_tp
852,__001,rah-rah,rah @@rah,ra @@h - ra @@h,4,0,0,5,2,1,3,0,diff_fp
853,__001,rah-rah,rah @@rah,ra @@h - ra @@h,4,0,0,5,2,1,3,0,diff_fn
854,__001,railbird,rail @@bird,rail @@bird,0,2,2,0,0,1,0,0,diff_tp
855,__001,raindate,rain @@date,rain @@date,0,2,2,0,0,1,0,0,diff_tp
856,__001,rainwater,rain @@water,rain @@water,0,2,2,0,0,1,0,0,diff_tp
857,__001,rampway,ramp @@way,ramp @@way,0,2,2,0,0,1,0,0,diff_tp
858,__001,rawhide,raw @@hide,raw @@hide,0,2,2,0,0,1,0,0,diff_tp
859,__001,redbed,red @@bed,red @@bed,0,2,2,0,0,1,0,0,diff_tp
860,__001,redcoat,red @@coat,red @@coat,0,2,2,0,0,1,0,0,diff_tp
861,__001,redweed,red @@weed,red @@weed,0,2,2,0,0,1,0,0,diff_tp
862,__001,regie-book,regie @@book,reg @@ie - book,3,1,0,4,2,1,2,0,diff_tp
863,__001,regie-book,regie @@book,reg @@ie - book,3,1,0,4,2,1,2,0,diff_fp
864,__001,regie-book,regie @@book,reg @@ie - book,3,1,0,4,2,1,2,0,diff_fn
865,__001,ridgeline,ridge @@line,ridge @@line,0,2,2,0,0,1,0,0,diff_tp
866,__001,rightways,right @@ways,right @@ways,0,2,2,0,0,1,0,0,diff_tp
867,__001,rimshot,rim @@shot,rim @@shot,0,2,2,0,0,1,0,0,diff_tp
868,__001,ringbill,ring @@bill,ring @@bill,0,2,2,0,0,1,0,0,diff_tp
869,__001,roadbase,road @@base,road @@base,0,2,2,0,0,1,0,0,diff_tp
870,__001,rockover,rock @@over,rock @@over,0,2,2,0,0,1,0,0,diff_tp
871,__001,rockwork,rock @@work,rock @@work,0,2,2,0,0,1,0,0,diff_tp
872,__001,rollback,roll @@back,roll @@back,0,2,2,0,0,1,0,0,diff_tp
873,__001,rollingstock,rolling @@stock,rolling @@stock,0,2,2,0,0,1,0,0,diff_tp
874,__001,rollneck,roll @@neck,roll @@neck,0,2,2,0,0,1,0,0,diff_tp
875,__001,rootrot,root @@rot,root @@rot,0,2,2,0,0,1,0,0,diff_tp
876,__001,rootzone,root @@zone,root @@zone,0,2,2,0,0,1,0,0,diff_tp
877,__001,ropemate,rope @@mate,rope @@mate,0,2,2,0,0,1,0,0,diff_tp
878,__001,roughhead,rough @@head,rough @@head,0,2,2,0,0,1,0,0,diff_tp
879,__001,roughstock,rough @@stock,rough @@stock,0,2,2,0,0,1,0,0,diff_tp
880,__001,roundhouse,round @@house,round @@house,0,2,2,0,0,1,0,0,diff_tp
881,__001,rudderhead,rudder @@head,rudder @@head,0,2,2,0,0,1,0,0,diff_tp
882,__001,rugrat,rug @@rat,rug @@rat,0,2,2,0,0,1,0,0,diff_tp
883,__001,rumourmonger,rumour @@monger,rum @@our @@mon @@ger,2,0,0,4,2,1,2,0,diff_tp
884,__001,rumourmonger,rumour @@monger,rum @@our @@mon @@ger,2,0,0,4,2,1,2,0,diff_fp
885,__001,rumourmonger,rumour @@monger,rum @@our @@mon @@ger,2,0,0,4,2,1,2,0,diff_fn
886,__001,rundale,run @@dale,run @@dale,0,2,2,0,0,1,0,0,diff_tp
887,__001,rushlight,rush @@light,rush @@light,0,2,2,0,0,1,0,0,diff_tp
888,__001,sabercat,saber @@cat,saber @@cat,0,2,2,0,0,1,0,0,diff_tp
889,__001,sabrebill,sabre @@bill,sabre @@bill,0,2,2,0,0,1,0,0,diff_tp
890,__001,safehouse,safe @@house,safe @@house,0,2,2,0,0,1,0,0,diff_tp
891,__001,sailboard,sail @@board,sail @@board,0,2,2,0,0,1,0,0,diff_tp
892,__001,sailcloth,sail @@cloth,sail @@cloth,0,2,2,0,0,1,0,0,diff_tp
893,__001,salework,sale @@work,sale @@work,0,2,2,0,0,1,0,0,diff_tp
894,__001,saloonkeeping,saloon @@keeping,saloon @@keeping,0,2,2,0,0,1,0,0,diff_tp
895,__001,saltcat,salt @@cat,salt @@cat,0,2,2,0,0,1,0,0,diff_tp
896,__001,sandbag,sand @@bag,sand @@bag,0,2,2,0,0,1,0,0,diff_tp
897,__001,sandball,sand @@ball,sand @@ball,0,2,2,0,0,1,0,0,diff_tp
898,__001,sandbelt,sand @@belt,sand @@belt,0,2,2,0,0,1,0,0,diff_tp
899,__001,sandbird,sand @@bird,sand @@bird,0,2,2,0,0,1,0,0,diff_tp
900,__001,sandlace,sand @@lace,sand @@lace,0,2,2,0,0,1,0,0,diff_tp
901,__001,sandworm,sand @@worm,sand @@worm,0,2,2,0,0,1,0,0,diff_tp
902,__001,satinash,satin @@ash,satin @@ash,0,2,2,0,0,1,0,0,diff_tp
903,__001,saucepan,sauce @@pan,sauce @@pan,0,2,2,0,0,1,0,0,diff_tp
904,__001,savepoint,save @@point,save @@point,0,2,2,0,0,1,0,0,diff_tp
905,__001,savoir-faire,savoir @@faire,sa @@vo @@ir - fair @@e,5,0,0,6,2,1,4,0,diff_tp
906,__001,savoir-faire,savoir @@faire,sa @@vo @@ir - fair @@e,5,0,0,6,2,1,4,0,diff_fp
907,__001,savoir-faire,savoir @@faire,sa @@vo @@ir - fair @@e,5,0,0,6,2,1,4,0,diff_fn
908,__001,scamcoin,scam @@coin,sc @@am @@co @@in,2,0,0,4,2,1,2,0,diff_tp
909,__001,scamcoin,scam @@coin,sc @@am @@co @@in,2,0,0,4,2,1,2,0,diff_fp
910,__001,scamcoin,scam @@coin,sc @@am @@co @@in,2,0,0,4,2,1,2,0,diff_fn
911,__001,scanline,scan @@line,scan @@line,0,2,2,0,0,1,0,0,diff_tp
912,__001,scape-animal,scape @@animal,sc @@ape - animal,3,1,0,4,2,1,2,0,diff_tp
913,__001,scape-animal,scape @@animal,sc @@ape - animal,3,1,0,4,2,1,2,0,diff_fp
914,__001,scape-animal,scape @@animal,sc @@ape - animal,3,1,0,4,2,1,2,0,diff_fn
915,__001,scarletwork,scarlet @@work,scarlet @@work,0,2,2,0,0,1,0,0,diff_tp
916,__001,scatterplot,scatter @@plot,sc @@atter @@pl @@ot,2,0,0,4,2,1,2,0,diff_tp
917,__001,scatterplot,scatter @@plot,sc @@atter @@pl @@ot,2,0,0,4,2,1,2,0,diff_fp
918,__001,scatterplot,scatter @@plot,sc @@atter @@pl @@ot,2,0,0,4,2,1,2,0,diff_fn
919,__001,scenegraph,scene @@graph,scene @@graph,0,2,2,0,0,1,0,0,diff_tp
920,__001,schoolwoman,school @@woman,school @@woman,0,2,2,0,0,1,0,0,diff_tp
921,__001,scoreboard,score @@board,score @@board,0,2,2,0,0,1,0,0,diff_tp
922,__001,scoutmate,scout @@mate,scout @@mate,0,2,2,0,0,1,0,0,diff_tp
923,__001,scratchbrush,scratch @@brush,scratch @@brush,0,2,2,0,0,1,0,0,diff_tp
924,__001,scratchpad,scratch @@pad,scratch @@pad,0,2,2,0,0,1,0,0,diff_tp
925,__001,scratchplate,scratch @@plate,scratch @@plate,0,2,2,0,0,1,0,0,diff_tp
926,__001,screwman,screw @@man,screw @@man,0,2,2,0,0,1,0,0,diff_tp
927,__001,screwpress,screw @@press,screw @@press,0,2,2,0,0,1,0,0,diff_tp
928,__001,scrollwork,scroll @@work,scroll @@work,0,2,2,0,0,1,0,0,diff_tp
929,__001,scrubbird,scrub @@bird,scrub @@bird,0,2,2,0,0,1,0,0,diff_tp
930,__001,scrubgrass,scrub @@grass,scrub @@grass,0,2,2,0,0,1,0,0,diff_tp
931,__001,scrubwood,scrub @@wood,scrub @@wood,0,2,2,0,0,1,0,0,diff_tp
932,__001,seabase,sea @@base,sea @@base,0,2,2,0,0,1,0,0,diff_tp
933,__001,seabed,sea @@bed,sea @@bed,0,2,2,0,0,1,0,0,diff_tp
934,__001,seafare,sea @@fare,sea @@fare,0,2,2,0,0,1,0,0,diff_tp
935,__001,seaplane,sea @@plane,sea @@plane,0,2,2,0,0,1,0,0,diff_tp
936,__001,seatback,seat @@back,seat @@back,0,2,2,0,0,1,0,0,diff_tp
937,__001,sexuo-economic,sexuo @@economic,sex @@uo - economic,3,1,0,4,2,1,2,0,diff_tp
938,__001,sexuo-economic,sexuo @@economic,sex @@uo - economic,3,1,0,4,2,1,2,0,diff_fp
939,__001,sexuo-economic,sexuo @@economic,sex @@uo - economic,3,1,0,4,2,1,2,0,diff_fn
940,__001,sexway,sex @@way,sex @@way,0,2,2,0,0,1,0,0,diff_tp
941,__001,sharptail,sharp @@tail,sharp @@tail,0,2,2,0,0,1,0,0,diff_tp
942,__001,shavetail,shave @@tail,shave @@tail,0,2,2,0,0,1,0,0,diff_tp
943,__001,sheartail,shear @@tail,shear @@tail,0,2,2,0,0,1,0,0,diff_tp
944,__001,sheathbill,sheath @@bill,sheath @@bill,0,2,2,0,0,1,0,0,diff_tp
945,__001,sheepfold,sheep @@fold,sheep @@fold,0,2,2,0,0,1,0,0,diff_tp
946,__001,sheetfed,sheet @@fed,sheet @@fed,0,2,2,0,0,1,0,0,diff_tp
947,__001,sheetline,sheet @@line,sheet @@line,0,2,2,0,0,1,0,0,diff_tp
948,__001,shellfire,shell @@fire,shell @@fire,0,2,2,0,0,1,0,0,diff_tp
949,__001,shelterbelt,shelter @@belt,shelter @@belt,0,2,2,0,0,1,0,0,diff_tp
950,__001,shipborne,ship @@borne,ship @@borne,0,2,2,0,0,1,0,0,diff_tp
951,__001,shipwright,ship @@wright,ship @@wright,0,2,2,0,0,1,0,0,diff_tp
952,__001,shitbag,shit @@bag,shit @@bag,0,2,2,0,0,1,0,0,diff_tp
953,__001,shitstorm,shit @@storm,shit @@storm,0,2,2,0,0,1,0,0,diff_tp
954,__001,shoothouse,shoot @@house,shoot @@house,0,2,2,0,0,1,0,0,diff_tp
955,__001,shopfront,shop @@front,shop @@front,0,2,2,0,0,1,0,0,diff_tp
956,__001,shophouse,shop @@house,shop @@house,0,2,2,0,0,1,0,0,diff_tp
957,__001,shortwall,short @@wall,short @@wall,0,2,2,0,0,1,0,0,diff_tp
958,__001,shoulderbelt,shoulder @@belt,shoulder @@belt,0,2,2,0,0,1,0,0,diff_tp
959,__001,shoutline,shout @@line,shout @@line,0,2,2,0,0,1,0,0,diff_tp
960,__001,showboat,show @@boat,show @@boat,0,2,2,0,0,1,0,0,diff_tp
961,__001,showwoman,show @@woman,show @@woman,0,2,2,0,0,1,0,0,diff_tp
962,__001,sickbed,sick @@bed,sick @@bed,0,2,2,0,0,1,0,0,diff_tp
963,__001,sideface,side @@face,side @@face,0,2,2,0,0,1,0,0,diff_tp
964,__001,sideload,side @@load,side @@load,0,2,2,0,0,1,0,0,diff_tp
965,__001,sidepath,side @@path,side @@path,0,2,2,0,0,1,0,0,diff_tp
966,__001,sidepipe,side @@pipe,side @@pipe,0,2,2,0,0,1,0,0,diff_tp
967,__001,signoff,sign @@off,sign @@off,0,2,2,0,0,1,0,0,diff_tp
968,__001,signpost,sign @@post,sign @@post,0,2,2,0,0,1,0,0,diff_tp
969,__001,silverfish,silver @@fish,silver @@fish,0,2,2,0,0,1,0,0,diff_tp
970,__001,silverside,silver @@side,silver @@side,0,2,2,0,0,1,0,0,diff_tp
971,__001,silverweed,silver @@weed,silver @@weed,0,2,2,0,0,1,0,0,diff_tp
972,__001,singback,sing @@back,sing @@back,0,2,2,0,0,1,0,0,diff_tp
973,__001,skincare,skin @@care,skin @@care,0,2,2,0,0,1,0,0,diff_tp
974,__001,skycap,sky @@cap,sky @@cap,0,2,2,0,0,1,0,0,diff_tp
975,__001,skylift,sky @@lift,sky @@lift,0,2,2,0,0,1,0,0,diff_tp
976,__001,skyrise,sky @@rise,sky @@rise,0,2,2,0,0,1,0,0,diff_tp
977,__001,slantface,slant @@face,slant @@face,0,2,2,0,0,1,0,0,diff_tp
978,__001,slapback,slap @@back,slap @@back,0,2,2,0,0,1,0,0,diff_tp
979,__001,slaphead,slap @@head,slap @@head,0,2,2,0,0,1,0,0,diff_tp
980,__001,slashzine,slash @@zine,slash @@zine,0,2,2,0,0,1,0,0,diff_tp
981,__001,slickwater,slick @@water,slick @@water,0,2,2,0,0,1,0,0,diff_tp
982,__001,slideway,slide @@way,slide @@way,0,2,2,0,0,1,0,0,diff_tp
983,__001,slowback,slow @@back,slow @@back,0,2,2,0,0,1,0,0,diff_tp
984,__001,slugworm,slug @@worm,slug @@worm,0,2,2,0,0,1,0,0,diff_tp
985,__001,slungshot,slung @@shot,slung @@shot,0,2,2,0,0,1,0,0,diff_tp
986,__001,smallmouth,small @@mouth,small @@mouth,0,2,2,0,0,1,0,0,diff_tp
987,__001,smalltown,small @@town,small @@town,0,2,2,0,0,1,0,0,diff_tp
988,__001,smutfic,smut @@fic,sm @@ut @@fi @@c,2,0,0,4,2,1,2,0,diff_tp
989,__001,smutfic,smut @@fic,sm @@ut @@fi @@c,2,0,0,4,2,1,2,0,diff_fp
990,__001,smutfic,smut @@fic,sm @@ut @@fi @@c,2,0,0,4,2,1,2,0,diff_fn
991,__001,snare-picture,snare @@picture,s @@nare - picture,3,1,0,4,2,1,2,0,diff_tp
992,__001,snare-picture,snare @@picture,s @@nare - picture,3,1,0,4,2,1,2,0,diff_fp
993,__001,snare-picture,snare @@picture,s @@nare - picture,3,1,0,4,2,1,2,0,diff_fn
994,__001,snowbrush,snow @@brush,snow @@brush,0,2,2,0,0,1,0,0,diff_tp
995,__001,snowdog,snow @@dog,snow @@dog,0,2,2,0,0,1,0,0,diff_tp
996,__001,snowdrop,snow @@drop,snow @@drop,0,2,2,0,0,1,0,0,diff_tp
997,__001,snowhorse,snow @@horse,snow @@horse,0,2,2,0,0,1,0,0,diff_tp
998,__001,snowsure,snow @@sure,snow @@sure,0,2,2,0,0,1,0,0,diff_tp
999,__001,soaprock,soap @@rock,soap @@rock,0,2,2,0,0,1,0,0,diff_tp
1000,__001,soapwood,soap @@wood,soap @@wood,0,2,2,0,0,1,0,0,diff_tp
1001,__001,sockprint,sock @@print,sock @@print,0,2,2,0,0,1,0,0,diff_tp
1002,__001,songtext,song @@text,song @@text,0,2,2,0,0,1,0,0,diff_tp
1003,__001,soulboy,soul @@boy,soul @@boy,0,2,2,0,0,1,0,0,diff_tp
1004,__001,soupfin,soup @@fin,soup @@fin,0,2,2,0,0,1,0,0,diff_tp
1005,__001,southbridge,south @@bridge,south @@bridge,0,2,2,0,0,1,0,0,diff_tp
1006,__001,spaceport,space @@port,space @@port,0,2,2,0,0,1,0,0,diff_tp
1007,__001,spadebone,spade @@bone,spade @@bone,0,2,2,0,0,1,0,0,diff_tp
1008,__001,spearplay,spear @@play,spear @@play,0,2,2,0,0,1,0,0,diff_tp
1009,__001,speedrun,speed @@run,speed @@run,0,2,2,0,0,1,0,0,diff_tp
1010,__001,splashguard,splash @@guard,splash @@guard,0,2,2,0,0,1,0,0,diff_tp
1011,__001,spurgewort,spurge @@wort,spur @@ge @@wo @@rt,2,0,0,4,2,1,2,0,diff_tp
1012,__001,spurgewort,spurge @@wort,spur @@ge @@wo @@rt,2,0,0,4,2,1,2,0,diff_fp
1013,__001,spurgewort,spurge @@wort,spur @@ge @@wo @@rt,2,0,0,4,2,1,2,0,diff_fn
1014,__001,squaretail,square @@tail,square @@tail,0,2,2,0,0,1,0,0,diff_tp
1015,__001,stagehand,stage @@hand,stage @@hand,0,2,2,0,0,1,0,0,diff_tp
1016,__001,stairwork,stair @@work,stair @@work,0,2,2,0,0,1,0,0,diff_tp
1017,__001,starbase,star @@base,star @@base,0,2,2,0,0,1,0,0,diff_tp
1018,__001,stationhouse,station @@house,station @@house,0,2,2,0,0,1,0,0,diff_tp
1019,__001,staylace,stay @@lace,stay @@lace,0,2,2,0,0,1,0,0,diff_tp
1020,__001,steamway,steam @@way,steam @@way,0,2,2,0,0,1,0,0,diff_tp
1021,__001,steelband,steel @@band,steel @@band,0,2,2,0,0,1,0,0,diff_tp
1022,__001,stickball,stick @@ball,stick @@ball,0,2,2,0,0,1,0,0,diff_tp
1023,__001,sticktight,stick @@tight,stick @@tight,0,2,2,0,0,1,0,0,diff_tp
1024,__001,stickweed,stick @@weed,stick @@weed,0,2,2,0,0,1,0,0,diff_tp
1025,__001,stickwork,stick @@work,stick @@work,0,2,2,0,0,1,0,0,diff_tp
1026,__001,stinkweed,stink @@weed,stink @@weed,0,2,2,0,0,1,0,0,diff_tp
1027,__001,stockboy,stock @@boy,stock @@boy,0,2,2,0,0,1,0,0,diff_tp
1028,__001,stokehole,stoke @@hole,stoke @@hole,0,2,2,0,0,1,0,0,diff_tp
1029,__001,stonecraft,stone @@craft,stone @@craft,0,2,2,0,0,1,0,0,diff_tp
1030,__001,stormflow,storm @@flow,storm @@flow,0,2,2,0,0,1,0,0,diff_tp
1031,__001,stovepipe,stove @@pipe,stove @@pipe,0,2,2,0,0,1,0,0,diff_tp
1032,__001,straightface,straight @@face,straight @@face,0,2,2,0,0,1,0,0,diff_tp
1033,__001,strapwork,strap @@work,strap @@work,0,2,2,0,0,1,0,0,diff_tp
1034,__001,strawbed,straw @@bed,straw @@bed,0,2,2,0,0,1,0,0,diff_tp
1035,__001,straylight,stray @@light,stray @@light,0,2,2,0,0,1,0,0,diff_tp
1036,__001,streetwall,street @@wall,street @@wall,0,2,2,0,0,1,0,0,diff_tp
1037,__001,strongback,strong @@back,strong @@back,0,2,2,0,0,1,0,0,diff_tp
1038,__001,stuccowork,stucco @@work,stucco @@work,0,2,2,0,0,1,0,0,diff_tp
1039,__001,studwork,stud @@work,stud @@work,0,2,2,0,0,1,0,0,diff_tp
1040,__001,stuntwoman,stunt @@woman,stunt @@woman,0,2,2,0,0,1,0,0,diff_tp
1041,__001,stylebook,style @@book,style @@book,0,2,2,0,0,1,0,0,diff_tp
1042,__001,succedaneaflavanone,succedanea @@flavanone,su @@cc @@eda @@nea @@fl @@ava @@non @@e,6,0,0,8,2,1,6,0,diff_tp
1043,__001,succedaneaflavanone,succedanea @@flavanone,su @@cc @@eda @@nea @@fl @@ava @@non @@e,6,0,0,8,2,1,6,0,diff_fp
1044,__001,succedaneaflavanone,succedanea @@flavanone,su @@cc @@eda @@nea @@fl @@ava @@non @@e,6,0,0,8,2,1,6,0,diff_fn
1045,__001,sugarberry,sugar @@berry,sugar @@berry,0,2,2,0,0,1,0,0,diff_tp
1046,__001,sunbird,sun @@bird,sun @@bird,0,2,2,0,0,1,0,0,diff_tp
1047,__001,suncap,sun @@cap,sun @@cap,0,2,2,0,0,1,0,0,diff_tp
1048,__001,suntan,sun @@tan,sun @@tan,0,2,2,0,0,1,0,0,diff_tp
1049,__001,supercup,super @@cup,super @@cup,0,2,2,0,0,1,0,0,diff_tp
1050,__001,superfight,super @@fight,super @@fight,0,2,2,0,0,1,0,0,diff_tp
1051,__001,swallowtail,swallow @@tail,swallow @@tail,0,2,2,0,0,1,0,0,diff_tp
1052,__001,swamplife,swamp @@life,swamp @@life,0,2,2,0,0,1,0,0,diff_tp
1053,__001,swampweed,swamp @@weed,swamp @@weed,0,2,2,0,0,1,0,0,diff_tp
1054,__001,sweathouse,sweat @@house,sweat @@house,0,2,2,0,0,1,0,0,diff_tp
1055,__001,sweetcure,sweet @@cure,sweet @@cure,0,2,2,0,0,1,0,0,diff_tp
1056,__001,sweetwood,sweet @@wood,sweet @@wood,0,2,2,0,0,1,0,0,diff_tp
1057,__001,swiftboat,swift @@boat,swift @@boat,0,2,2,0,0,1,0,0,diff_tp
1058,__001,swill-pot,swill @@pot,sw @@ill - pot,3,1,0,4,2,1,2,0,diff_tp
1059,__001,swill-pot,swill @@pot,sw @@ill - pot,3,1,0,4,2,1,2,0,diff_fp
1060,__001,swill-pot,swill @@pot,sw @@ill - pot,3,1,0,4,2,1,2,0,diff_fn
1061,__001,swillbelly,swill @@belly,sw @@ill @@bell @@y,2,0,0,4,2,1,2,0,diff_tp
1062,__001,swillbelly,swill @@belly,sw @@ill @@bell @@y,2,0,0,4,2,1,2,0,diff_fp
1063,__001,swillbelly,swill @@belly,sw @@ill @@bell @@y,2,0,0,4,2,1,2,0,diff_fn
1064,__001,swimfin,swim @@fin,swim @@fin,0,2,2,0,0,1,0,0,diff_tp
1065,__001,swinepox,swine @@pox,sw @@ine @@po @@x,2,0,0,4,2,1,2,0,diff_tp
1066,__001,swinepox,swine @@pox,sw @@ine @@po @@x,2,0,0,4,2,1,2,0,diff_fp
1067,__001,swinepox,swine @@pox,sw @@ine @@po @@x,2,0,0,4,2,1,2,0,diff_fn
1068,__001,switchyard,switch @@yard,switch @@yard,0,2,2,0,0,1,0,0,diff_tp
1069,__001,synthdance,synth @@dance,synth @@dance,0,2,2,0,0,1,0,0,diff_tp
1070,__001,tacklebox,tackle @@box,tackle @@box,0,2,2,0,0,1,0,0,diff_tp
1071,__001,tagline,tag @@line,tag @@line,0,2,2,0,0,1,0,0,diff_tp
1072,__001,tailcup,tail @@cup,tail @@cup,0,2,2,0,0,1,0,0,diff_tp
1073,__001,tarpaper,tar @@paper,tar @@paper,0,2,2,0,0,1,0,0,diff_tp
1074,__001,teaboy,tea @@boy,tea @@boy,0,2,2,0,0,1,0,0,diff_tp
1075,__001,tera-joule,tera @@joule,ter @@a - jo @@ule,4,0,0,5,2,1,3,0,diff_tp
1076,__001,tera-joule,tera @@joule,ter @@a - jo @@ule,4,0,0,5,2,1,3,0,diff_fp
1077,__001,tera-joule,tera @@joule,ter @@a - jo @@ule,4,0,0,5,2,1,3,0,diff_fn
1078,__001,tera-ohm,tera @@ohm,ter @@a - oh @@m,4,0,0,5,2,1,3,0,diff_tp
1079,__001,tera-ohm,tera @@ohm,ter @@a - oh @@m,4,0,0,5,2,1,3,0,diff_fp
1080,__001,tera-ohm,tera @@ohm,ter @@a - oh @@m,4,0,0,5,2,1,3,0,diff_fn
1081,__001,textboard,text @@board,text @@board,0,2,2,0,0,1,0,0,diff_tp
1082,__001,theatreperson,theatre @@person,theatre @@person,0,2,2,0,0,1,0,0,diff_tp
1083,__001,therefor,there @@for,there @@for,0,2,2,0,0,1,0,0,diff_tp
1084,__001,thickbill,thick @@bill,thick @@bill,0,2,2,0,0,1,0,0,diff_tp
1085,__001,threefin,three @@fin,three @@fin,0,2,2,0,0,1,0,0,diff_tp
1086,__001,throughcare,through @@care,through @@care,0,2,2,0,0,1,0,0,diff_tp
1087,__001,thumbnut,thumb @@nut,thumb @@nut,0,2,2,0,0,1,0,0,diff_tp
1088,__001,thunderbird,thunder @@bird,thunder @@bird,0,2,2,0,0,1,0,0,diff_tp
1089,__001,tidefall,tide @@fall,tide @@fall,0,2,2,0,0,1,0,0,diff_tp
1090,__001,tideland,tide @@land,tide @@land,0,2,2,0,0,1,0,0,diff_tp
1091,__001,timelore,time @@lore,time @@lore,0,2,2,0,0,1,0,0,diff_tp
1092,__001,tintype,tin @@type,tin @@type,0,2,2,0,0,1,0,0,diff_tp
1093,__001,tipline,tip @@line,tip @@line,0,2,2,0,0,1,0,0,diff_tp
1094,__001,titwank,tit @@wank,ti @@t @@wan @@k,2,0,0,4,2,1,2,0,diff_tp
1095,__001,titwank,tit @@wank,ti @@t @@wan @@k,2,0,0,4,2,1,2,0,diff_fp
1096,__001,titwank,tit @@wank,ti @@t @@wan @@k,2,0,0,4,2,1,2,0,diff_fn
1097,__001,toepad,toe @@pad,toe @@pad,0,2,2,0,0,1,0,0,diff_tp
1098,__001,toeplate,toe @@plate,toe @@plate,0,2,2,0,0,1,0,0,diff_tp
1099,__001,tohu-bohu,tohu @@bohu,to @@hu - bo @@hu,4,0,0,5,2,1,3,0,diff_tp
1100,__001,tohu-bohu,tohu @@bohu,to @@hu - bo @@hu,4,0,0,5,2,1,3,0,diff_fp
1101,__001,tohu-bohu,tohu @@bohu,to @@hu - bo @@hu,4,0,0,5,2,1,3,0,diff_fn
1102,__001,toku-dawara,toku @@dawara,to @@ku - da @@wara,4,0,0,5,2,1,3,0,diff_tp
1103,__001,toku-dawara,toku @@dawara,to @@ku - da @@wara,4,0,0,5,2,1,3,0,diff_fp
1104,__001,toku-dawara,toku @@dawara,to @@ku - da @@wara,4,0,0,5,2,1,3,0,diff_fn
1105,__001,tonearm,tone @@arm,tone @@arm,0,2,2,0,0,1,0,0,diff_tp
1106,__001,tonebar,tone @@bar,tone @@bar,0,2,2,0,0,1,0,0,diff_tp
1107,__001,toothache,tooth @@ache,tooth @@ache,0,2,2,0,0,1,0,0,diff_tp
1108,__001,topsy-turvydom,topsy @@turvydom,tops @@y - tu @@r @@vy @@dom,6,0,0,7,2,1,5,0,diff_tp
1109,__001,topsy-turvydom,topsy @@turvydom,tops @@y - tu @@r @@vy @@dom,6,0,0,7,2,1,5,0,diff_fp
1110,__001,topsy-turvydom,topsy @@turvydom,tops @@y - tu @@r @@vy @@dom,6,0,0,7,2,1,5,0,diff_fn
1111,__001,topsy-turvyhood,topsy @@turvyhood,tops @@y - tu @@r @@vy @@hood,6,0,0,7,2,1,5,0,diff_tp
